Drug	GeneID
Troglitazone	5468
Sulfasalazine	5468
Valproic acid	5468
Pioglitazone	5468
Glipizide	5468
Dexibuprofen	5468
Cannabidiol	5468
Mesalazine	5468
Vasopressin	552
Lypressin	552
Tolvaptan	552
Conivaptan	552
Atosiban	552
Desmopressin	552
Terlipressin	552
Copper	6622
Resveratrol	6622
Phylloquinone	2677
Glutamic acid	2677
Drotrecogin alfa	2677
Menadione	2677
Kappadione	2677
Coagulation factor VIIa Recombinant Human	2677
Coagulation Factor IX (Recombinant)	2677
Coagulation Factor IX Human	2677
Anisindione	2677
Interferon gamma-1b	3460
Alendronic acid	523
Etidronic acid	523
Tiludronic acid	523
Arsenic trioxide	1026
Omacetaxine mepesuccinate	6122
Xanthinol	6122
Topiramate	2897
Glutamic acid	2897
Ferrous succinate	2237
Ferrous fumarate	2237
Ferrous glycine sulfate	2237
Ferrous gluconate	2237
Iron	2237
Ferrous ascorbate	2237
Acetohydroxamic acid	4321
Chondroitin sulfate	2668
Avatrombopag	4352
Romiplostim	4352
Eltrombopag	4352
Lusutrombopag	4352
Polatuzumab vedotin	974
Niacin	4837
Carfilzomib	5699
NADH	131
NADH	4190
NADH	4191
Xanthinol	4191
Citric acid	4191
Cefazolin	3600
NADH	3030
Ketamine	4985
Codeine	4985
Remifentanil	4985
Oxycodone	4985
Alvimopan	4985
Loperamide	4985
Eluxadoline	4985
Sufentanil	4985
Morphine	4985
Naloxone	4985
Pholcodine	4985
Naldemedine	4985
Buprenorphine	4985
Butorphanol	4985
Tramadol	4985
Dextromethorphan	4985
Tapentadol	4985
Oxymorphone	4985
Methadone	4985
Hydrocodone	4985
Amitriptyline	4985
Diamorphine	4985
Fentanyl	4985
Levorphanol	4985
Aripiprazole	4985
Cannabidiol	4985
Opium	4985
Nalmefene	4985
Dextropropoxyphene	4985
Nalbuphine	4985
Naltrexone	4985
Diphenoxylate	4985
Hydromorphone	4985
Meperidine	4986
Sufentanil	4986
Fentanyl	4986
Codeine	4986
Remifentanil	4986
Loperamide	4986
Eluxadoline	4986
Tramadol	4986
Methylnaltrexone	4986
Naltrexone	4986
Aripiprazole	4986
Alvimopan	4986
Progesterone	4986
Buprenorphine	4986
Pentazocine	4986
Ketamine	4986
Oxycodone	4986
Atomoxetine	4986
Hydromorphone	4986
Naldemedine	4986
Morphine	4986
Opium	4986
Levomenthol	4986
Lamotrigine	4986
Naloxone	4986
Pholcodine	4986
Dextromethorphan	4986
Mirtazapine	4986
Nalbuphine	4986
Amitriptyline	4986
Dezocine	4986
Dextropropoxyphene	4986
Butorphanol	4986
Tapentadol	4986
Nalmefene	4986
Pentoxyverine	4986
Diamorphine	4986
Mianserin	4986
Levorphanol	4986
Buprenorphine	4987
Cinacalcet	846
Calcium phosphate dihydrate	846
Etelcalcetide	846
Calcium Citrate	846
Neomycin	846
Calcium Phosphate	846
Lauric acid	3172
Dasatinib	1445
Fostamatinib	1445
Glycine	2617
Folic acid	2352
Acamprosate	2915
Rufinamide	2915
Chlorpromazine	3357
Methylergometrine	3357
Aripiprazole	3357
Bromocriptine	3357
Clomipramine	3357
Yohimbine	3357
Dihydroergotamine	3357
Triflupromazine	3357
Eletriptan	3357
Pergolide	3357
Dihydroergocristine	3357
Ergoloid mesylate	3357
Cariprazine	3357
Cyclobenzaprine	3357
Gilteritinib	3357
Ergotamine	3357
Amoxapine	3357
Minaprine	3357
Fenfluramine	3357
Paroxetine	3357
Doxepin	3357
Apomorphine	3357
Tegaserod	3357
Cabergoline	3357
Pizotifen	3357
Asenapine	3357
Mianserin	3357
Lisuride	3357
Methysergide	3357
Ketamine	3357
Dihydroergocornine	3357
Chlorprothixene	3357
Tamoxifen	5584
Fostamatinib	5584
Bremelanotide	4159
Antithymocyte immunoglobulin (rabbit)	942
Belatacept	942
Abatacept	942
Perampanel	2890
Ethanol	2890
Glutamic acid	2890
Sevoflurane	2890
Desflurane	2890
Fluciclovine (18F)	2890
Methoxyflurane	2890
Isoflurane	2890
Enflurane	2890
Amobarbital	2891
Thiopental	2891
Pentobarbital	2891
Butalbital	2891
Primidone	2891
Fluciclovine (18F)	2891
Butabarbital	2891
Ethanol	2891
Quinidine barbiturate	2891
Phenobarbital	2891
Talbutal	2891
Secobarbital	2891
Glutamic acid	2891
Butobarbital	2891
Methylphenobarbital	2891
Lithium carbonate	2892
Ethanol	2892
Fluciclovine (18F)	2892
Glutamic acid	2892
Lithium citrate	2892
NADH	8644
Rutin	8644
Indomethacin	8644
Flufenamic acid	8644
Copanlisib	5290
Alpelisib	5290
Caffeine	5290
Caffeine	5291
Everolimus	2475
Sirolimus	2475
Temsirolimus	2475
Fostamatinib	2475
Pimecrolimus	2475
Acetylsalicylic acid	836
Minocycline	836
Glycyrrhizic acid	836
Fostamatinib	4145
Zanubrutinib	7006
Fostamatinib	7006
Zanubrutinib	7294
Fostamatinib	7294
Dasatinib	27
Fostamatinib	27
Fostamatinib	2444
Dasatinib	2444
Regorafenib	2444
Zanubrutinib	2444
Copper	3064
Cyanocobalamin	4524
Glutamic acid	6507
Glutamic acid	6506
Aspartic acid	6505
Glutamic acid	6505
Isopropyl alcohol	8200
Latanoprostene bunod	5737
Dinoprost tromethamine	5737
Travoprost	5737
Latanoprost	5737
Bimatoprost	5737
Tafluprost	5737
Bimatoprost	5733
Misoprostol	5733
Castor oil	5733
Gemeprost	5733
Dinoprostone	5733
Dinoprostone	5732
Alprostadil	5732
Misoprostol	5732
Gemeprost	5732
Treprostinil	5739
Epoprostenol	5739
Selexipag	5739
Dinoprost tromethamine	5739
Iloprost	5739
Levocarnitine	1384
Zonisamide	766
Methazolamide	766
Diclofenamide	766
Acetazolamide	766
Semaglutide	2740
Liraglutide	2740
Exenatide	2740
Lixisenatide	2740
Glucagon	2740
Albiglutide	2740
Dulaglutide	2740
NADH	221
Fostamatinib	7535
Fostamatinib	6850
Copper	5902
Copper	173
Butalbital	1137
Amantadine	1137
Primidone	1137
Isoflurane	1137
Galantamine	1137
Amobarbital	1137
Pentobarbital	1137
Estradiol dienanthate	1137
Butabarbital	1137
Physostigmine	1137
Atropine	1137
Nicotine	1137
Methadone	1137
Thiopental	1137
Methylphenobarbital	1137
Varenicline	1137
Estradiol cypionate	1137
Decamethonium	1137
Ethanol	1137
Butobarbital	1137
Scopolamine	1137
Estradiol	1137
Dextromethorphan	1137
Phenobarbital	1137
Carbamazepine	1137
Secobarbital	1137
Estradiol benzoate	1137
Talbutal	1137
Estradiol valerate	1137
Estradiol acetate	1137
Mecamylamine	1137
Zinc acetate	443
Zinc	443
Zinc chloride	443
Aspartic acid	443
Valproic acid	36
Copper	23468
Tamoxifen	5599
Fostamatinib	5601
Benzoic acid	6564
Ceftriaxone	6564
Benzylpenicillin	6564
Oxacillin	6564
Dexibuprofen	6564
Ampicillin	6564
Phenoxymethylpenicillin	6564
Cefotaxime	6564
Ethanol	3359
Tapentadol	3359
Methadone	3359
Dolasetron	3359
Ergoloid mesylate	3359
Memantine	3359
Olanzapine	3359
Quetiapine	3359
Clozapine	3359
Trimipramine	3359
Loxapine	3359
Aripiprazole lauroxil	3359
Amoxapine	3359
Ziprasidone	3359
Alosetron	3359
Tropisetron	3359
Dopamine	3359
Dihydroergocristine	3359
Cisapride	3359
Rocuronium	3359
Paroxetine	3359
Ketamine	3359
Metoclopramide	3359
Ondansetron	3359
Tubocurarine	3359
Aripiprazole	3359
Bupropion	3359
Cannabidiol	3359
Granisetron	3359
Palonosetron	3359
Procaine	3359
Vortioxetine	3359
Lamotrigine	3359
Dihydroergocornine	3359
Gilteritinib	3359
Chloroprocaine	3359
Glutathione	2949
Melatonin	438
Enalaprilat	623
Zinc	623
Zinc chloride	623
Ramipril	623
Zinc acetate	623
Captopril	623
Fostamatinib	5606
Zinc chloride	79184
Zinc	79184
Zinc acetate	79184
Zinc	7402
Zinc acetate	7402
Zinc chloride	7402
Fluticasone propionate	5321
Fluticasone	5321
Procaine	5321
Cannabidiol	2835
Eszopiclone	2555
Glutethimide	2555
Butobarbital	2555
Triazolam	2555
Talbutal	2555
Butabarbital	2555
Amoxapine	2555
Estazolam	2555
Pentobarbital	2555
Flurazepam	2555
Secobarbital	2555
Alprazolam	2555
Chlordiazepoxide	2555
Diazepam	2555
Memantine	2555
Stiripentol	2555
Medroxyprogesterone acetate	2555
Zopiclone	2555
Bromazepam	2555
Halazepam	2555
Desflurane	2555
Primidone	2555
Quazepam	2555
Nitrazepam	2555
Meprobamate	2555
Lamotrigine	2555
Amobarbital	2555
Prazepam	2555
Methoxyflurane	2555
Clobazam	2555
Butalbital	2555
Ethanol	2555
Isoflurane	2555
Zolpidem	2555
Ethchlorvynol	2555
Thiopental	2555
Clonazepam	2555
Enflurane	2555
Olanzapine	2555
Phenytoin	2555
Clorazepic acid	2555
Flunitrazepam	2555
Halothane	2555
Propofol	2555
Oxazepam	2555
Methyprylon	2555
Prasterone	2555
Lorazepam	2555
Methylphenobarbital	2555
Brexanolone	2555
Sevoflurane	2555
Etomidate	2555
Quinidine barbiturate	2555
Acamprosate	2555
Clotiazepam	2555
Apalutamide	2555
Midazolam	2555
Taurine	2555
Temazepam	2555
Flumazenil	2555
Lormetazepam	2555
Amoxapine	2561
Memantine	2561
Ethchlorvynol	2561
Prasterone	2561
Phenytoin	2561
Oxazepam	2561
Flumazenil	2561
Propofol	2561
Clonazepam	2561
Ethanol	2561
Flurazepam	2561
Estazolam	2561
Temazepam	2561
Stiripentol	2561
Methoxyflurane	2561
Lorazepam	2561
Halothane	2561
Primidone	2561
Clotiazepam	2561
Pentobarbital	2561
Quazepam	2561
Butalbital	2561
Brexanolone	2561
Sevoflurane	2561
Apalutamide	2561
Etomidate	2561
Clobazam	2561
Lamotrigine	2561
Triazolam	2561
Clorazepic acid	2561
Diazepam	2561
Meprobamate	2561
Carisoprodol	2561
Bromazepam	2561
Acamprosate	2561
Methyprylon	2561
Desflurane	2561
Halazepam	2561
Alprazolam	2561
Chlordiazepoxide	2561
Talbutal	2561
Glutethimide	2561
Ginkgo biloba	2561
Nitrazepam	2561
Isoflurane	2561
Prazepam	2561
Eszopiclone	2561
Butabarbital	2561
Enflurane	2561
Medroxyprogesterone acetate	2561
Fospropofol	2561
Taurine	2561
Glucagon	2642
Secretin human	6344
Vitamin A	220
NADH	220
Aripiprazole	3361
Asenapine	3361
Loxapine	3361
Vasopressin	553
Terlipressin	553
Desmopressin	553
Lypressin	553
Atosiban	553
Silver	84560
Flavin adenine dinucleotide	7498
Levocarnitine	7498
Febuxostat	7498
Allopurinol	7498
Creatine	6535
Resveratrol	4543
Agomelatine	4543
Ramelteon	4543
Tasimelteon	4543
Melatonin	4543
Minoxidil	3758
Bethanidine	3758
Tolbutamide	3758
Acetohexamide	3758
Glimepiride	3758
Yohimbine	3758
Glymidine	3758
Butamben	3758
Dronedarone	3761
Ranolazine	3761
Carvedilol	3761
Isavuconazole	3763
Halothane	3763
Ethanol	3763
Fluciclovine (18F)	2893
Ethanol	2893
Glutamic acid	2893
Tinzaparin	6387
Glycine	6536
NADH	4199
Cannabidiol	2743
Glycine	2743
Memantine	2743
Enflurane	2743
Lindane	2743
Lamotrigine	2557
Stiripentol	2557
Prazepam	2557
Alprazolam	2557
Taurine	2557
Chlordiazepoxide	2557
Amobarbital	2557
Methoxyflurane	2557
Sevoflurane	2557
Secobarbital	2557
Clonazepam	2557
Flurazepam	2557
Phenytoin	2557
Butalbital	2557
Flunitrazepam	2557
Primidone	2557
Triazolam	2557
Midazolam	2557
Ethchlorvynol	2557
Pentobarbital	2557
Methyprylon	2557
Prasterone	2557
Thiopental	2557
Estazolam	2557
Temazepam	2557
Enflurane	2557
Olanzapine	2557
Butabarbital	2557
Brexanolone	2557
Acamprosate	2557
Apalutamide	2557
Talbutal	2557
Ethanol	2557
Eszopiclone	2557
Bromazepam	2557
Halazepam	2557
Butobarbital	2557
Glutethimide	2557
Desflurane	2557
Oxazepam	2557
Clorazepic acid	2557
Propofol	2557
Meprobamate	2557
Lorazepam	2557
Etomidate	2557
Amoxapine	2557
Clobazam	2557
Memantine	2557
Flumazenil	2557
Medroxyprogesterone acetate	2557
Diazepam	2557
Nitrazepam	2557
Quazepam	2557
Halothane	2557
Isoflurane	2557
Methylphenobarbital	2557
Metreleptin	3953
Tretinoin	6258
Acitretin	6258
Rosiglitazone	6258
Alitretinoin	6258
Bexarotene	6258
Doconexent	6258
Adapalene	6258
Bezafibrate	6258
Calcium carbimide	222
NADH	222
Cysteine	2729
Glutamic acid	2729
Glutamic acid	2730
Cysteine	2730
Ethanol	3762
Dalfampridine	3746
Ethanol	3760
Atomoxetine	3760
Halothane	3760
Dronedarone	3760
Interferon beta-1b	3455
Interferon alfa-n1	3455
Peginterferon alfa-2b	3455
Nylidrin	3455
Interferon beta-1a	3455
Interferon alfacon-1	3455
Interferon alfa-n3	3455
Interferon alfa-2b	3455
Interferon alfa-2a, Recombinant	3455
Peginterferon alfa-2a	3455
Acetylcysteine	2937
Cysteine	2937
Copper	2937
Glutathione	2937
Glycine	2937
Phosphatidyl serine	9791
Glutamic acid	6511
Copper	6782
NADH	275
Fostamatinib	1452
Enasidenib	3418
Duvelisib	5294
Fostamatinib	5294
Insulin pork	4856
Tenapanor	6550
Inositol nicotinate	8843
Niacin	8843
Cyclosporine	819
Cysteamine	4887
NADH	223
Parathyroid hormone	5746
Moroctocog alfa	3998
Antihemophilic factor, human recombinant	3998
Lonoctocog alfa	3998
Melatonin	4544
Resveratrol	4544
Tasimelteon	4544
Ramelteon	4544
Agomelatine	4544
Orlistat	2194
Zinc chloride	7284
Zinc acetate	7284
Zinc	7284
NADH	501
Glutamic acid	2747
NADH	2747
Choline salicylate	5130
Choline	5130
Cysteine	833
Phosphatidyl serine	1608
Carfilzomib	5690
Calcium	1311
Fostamatinib	1195
Fostamatinib	1196
Fostamatinib	1198
Aflibercept	5228
Aflibercept	7423
Adenosine phosphate	3094
Tretinoin	5918
Fructose	2272
NADH	4723
Fostamatinib	2931
Fostamatinib	2932
Lithium citrate	2932
Lithium carbonate	2932
Cyclizine	6783
Ribavirin	22978
Zinc	6414
Zinc acetate	6414
Zinc chloride	6414
Glutamic acid	8833
Bleomycin	3980
Amodiaquine	3176
Chlorhexidine	3176
NADH	3419
Copper	3419
Manganese	3419
Xanthinol	3419
Dihydroergocornine	3362
Chlorpromazine	3362
Iloperidone	3362
Doxepin	3362
Imipramine	3362
Aripiprazole	3362
Nortriptyline	3362
Asenapine	3362
Sertindole	3362
Gilteritinib	3362
Paroxetine	3362
Amoxapine	3362
Ergoloid mesylate	3362
Olanzapine	3362
Zotepine	3362
Aripiprazole lauroxil	3362
Amitriptyline	3362
Mianserin	3362
Cyclobenzaprine	3362
Clozapine	3362
Loxapine	3362
Ziprasidone	3362
Dihydroergocristine	3362
Quetiapine	3362
Haloperidol	3362
Glyburide	1374
Perhexiline	1374
Levocarnitine	1374
Glycine	2628
Ornithine	2628
gamma-Aminobutyric acid	2628
Raloxifene	5272
D-Methionine	10988
Methionine	10988
Biotin	3141
Palmitic Acid	5538
Ouabain	477
Benzoic acid	9367
Caffeine	5146
Taurocholic acid	2172
Cholic Acid	2172
Dexlansoprazole	496
Triamterene	6338
Amiloride	6338
Triamterene	6340
Amiloride	6340
Triamterene	6339
Amiloride	6339
Zanubrutinib	640
Fostamatinib	640
Manganese	3421
NADH	3421
Olsalazine	7172
N-Acetylglucosamine	5973
Fostamatinib	3654
NADH	224
Succinic acid	7915
NADH	7915
Chlormerodrin	7915
Valproic acid	7915
NADH	3295
Maraviroc	1234
Ibalizumab	1234
Dasatinib	6777
Zinc	333
Zinc acetate	333
Copper	333
Zinc chloride	333
Dronedarone	3784
Bepridil	3784
Isavuconazole	3784
Lubiprostone	1181
Acetylsalicylic acid	6197
Fostamatinib	6197
Fostamatinib	660
Zanubrutinib	660
Dexamethasone	190
Tretinoin	190
Azelaic acid	6718
Finasteride	6718
Copper	3068
Copper	4060
Fostamatinib	4751
Fostamatinib	4752
Fostamatinib	6787
NADH	4702
Dacarbazine	5226
Gadopentetic acid	5226
Ketotifen	5226
Zanubrutinib	3718
Fostamatinib	3718
Baricitinib	3718
Tofacitinib	3718
Fostamatinib	5608
L-Lysine	6542
Ornithine	6542
Benzoic acid	10247
Ursodeoxycholic acid	1646
NADH	1646
Chenodeoxycholic acid	1646
NADH	644
Fostamatinib	5347
Fostamatinib	1612
Succinic acid	8802
Fostamatinib	3984
Dabrafenib	3984
Fostamatinib	3985
Fostamatinib	5602
Dipyridamole	1827
Pyruvic acid	6566
Reserpine	6570
Norepinephrine	6570
Metamfetamine	6570
Nimodipine	784
Fish oil	784
Phenytoin	784
Bioallethrin	784
Levomenthol	784
Lacidipine	784
Topiramate	784
Ergocalciferol	784
Trimebutine	784
Ranolazine	784
Manidipine	784
Spironolactone	784
Dronedarone	784
Butamben	784
Nifedipine	781
Felodipine	781
Bioallethrin	781
Nitrendipine	781
Nisoldipine	781
Ibutilide	781
Gabapentin enacarbil	781
Pregabalin	781
Gabapentin	781
Ergocalciferol	781
Spironolactone	781
Isradipine	781
Cyclandelate	781
Nilvadipine	781
Magnesium sulfate	781
Butamben	781
Nicardipine	781
Ornithine	4946
Tyrosine	8565
Resveratrol	8565
Acetylsalicylic acid	5571
Fostamatinib	5571
Fostamatinib	5563
Acetylsalicylic acid	5563
Glutamic acid	586
Valine	586
Pyridoxal phosphate	586
Cyclothiazide	486
Thimerosal	486
Felodipine	5136
Caffeine	5136
Bepridil	5136
Nicardipine	5136
Dasatinib	2044
Fostamatinib	2044
Fostamatinib	2050
Dasatinib	2050
Fostamatinib	2047
Fostamatinib	2043
N-Acetylglucosamine	4669
Glutamic acid	5832
Potassium chloride	6558
Torasemide	6558
Bumetanide	6558
Quinethazone	6558
Diazoxide	6559
Benzthiazide	6559
Quinethazone	6559
Bendroflumethiazide	6559
Metolazone	6559
Trichlormethiazide	6559
Hydrochlorothiazide	6559
Indapamide	6559
Chlorothiazide	6559
Polythiazide	6559
Diacerein	7376
Iopodic acid	1735
Lomitapide	4547
Adenosine phosphate	132
Flavin adenine dinucleotide	2671
Succinic acid	5019
Ubidecarenone	4731
NADH	4731
Cladribine	5427
Romidepsin	9759
Belinostat	9759
Zinc chloride	9759
Panobinostat	9759
Zinc acetate	9759
Zinc	9759
Copper	3692
NADH	4700
Ezogabine	9132
NADH	51478
Fostamatinib	150094
Dabrafenib	150094
Fostamatinib	54101
Halothane	54331
Glutathione	257202
Zinc chloride	7167
Zinc	7167
Zinc acetate	7167
Cefazolin	3558
Pseudoephedrine	3558
keyhole limpet hemocyanin	3558
Copper	1973
Botulinum toxin type A	6616
Fluoxetine	1163
Mogamulizumab	7852
Ibalizumab	7852
Plerixafor	7852
Framycetin	7852
Cysteamine	6750
Propyl alcohol	4069
Sucrose	4069
Aspartic acid	4069
Copper	567
Calcium phosphate dihydrate	23413
Calcium Phosphate	23413
Calcium Citrate	23413
Citric acid	11157
Estradiol valerate	2104
Estradiol acetate	2104
Diethylstilbestrol	2104
Cholic Acid	2104
Estradiol benzoate	2104
Tamoxifen	2104
Estradiol	2104
Estradiol cypionate	2104
Estradiol dienanthate	2104
Troglitazone	2104
alpha-Tocopherol succinate	5516
Vitamin E	5516
D-alpha-Tocopherol acetate	5516
Botulinum toxin type A	388
Copper	8346
Copper	8347
Copper	8339
Copper	8344
Copper	8343
Cyclosporine	5478
Copper	5478
Pimecrolimus	2280
Tacrolimus	2280
Sirolimus	2280
Spironolactone	59284
Butamben	59284
Ergocalciferol	59284
Bioallethrin	59284
Pegademase	2885
Azathioprine	5879
Dextromethorphan	5879
Botulinum Toxin Type B	6844
Copper	10399
Carvedilol	3759
Dronedarone	3759
Ranolazine	3759
Copper	71
Calcium	7134
Bepridil	7134
Levosimendan	7134
Trifluoperazine	7134
Felodipine	7134
Vitamin E	5515
D-alpha-Tocopherol acetate	5515
alpha-Tocopherol succinate	5515
Zinc chloride	1915
Zinc acetate	1915
Zinc	1915
Copper	1915
Sucrose	58
Podofilox	7277
Cabazitaxel	7277
Vincristine	7277
Albendazole	10383
Mebendazole	10383
Resveratrol	1457
Fostamatinib	1457
Zinc	3043
Zinc chloride	3043
Ferric pyrophosphate citrate	3043
Nitrous acid	3043
Zinc acetate	3043
Copper	3043
Oxygen	3043
Sodium ferric gluconate complex	3043
Iron Dextran	3043
Pentaerythritol tetranitrate	3043
Copper	3040
Copper	3039
Zinc acetate	3040
Zinc acetate	3039
Oxygen	3040
Oxygen	3039
Ferrous ascorbate	3040
Ferrous ascorbate	3039
Mefloquine	3040
Mefloquine	3039
Ferric pyrophosphate citrate	3040
Ferric pyrophosphate citrate	3039
Zinc	3040
Zinc	3039
Iron sucrose	3040
Iron sucrose	3039
Nitrous acid	3040
Nitrous acid	3039
Iron Dextran	3040
Iron Dextran	3039
Ferrous fumarate	3040
Ferrous fumarate	3039
Pentaerythritol tetranitrate	3040
Pentaerythritol tetranitrate	3039
Zinc chloride	3040
Zinc chloride	3039
Ferrous glycine sulfate	3040
Ferrous glycine sulfate	3039
Voxelotor	3040
Voxelotor	3039
Iron	3040
Iron	3039
Sodium ferric gluconate complex	3040
Sodium ferric gluconate complex	3039
Ferrous gluconate	3040
Ferrous gluconate	3039
Ferrous succinate	3040
Ferrous succinate	3039
Zinc acetate	5723
Zinc chloride	5723
Zinc	5723
Sevoflurane	2564
Ethanol	2564
Methoxyflurane	2564
Enflurane	2564
Estazolam	2564
Prazepam	2564
Eszopiclone	2564
Methyprylon	2564
Memantine	2564
Lamotrigine	2564
Brexanolone	2564
Clonazepam	2564
Flurazepam	2564
Amoxapine	2564
Desflurane	2564
Isoflurane	2564
Pentobarbital	2564
Temazepam	2564
Halazepam	2564
Clorazepic acid	2564
Bromazepam	2564
Butabarbital	2564
Prasterone	2564
Triazolam	2564
Ketazolam	2564
Diazepam	2564
Glutethimide	2564
Primidone	2564
Acamprosate	2564
Quazepam	2564
Alprazolam	2564
Taurine	2564
Propofol	2564
Oxazepam	2564
Chlordiazepoxide	2564
Lorazepam	2564
Phenytoin	2564
Flumazenil	2564
Butalbital	2564
Medroxyprogesterone acetate	2564
Ethchlorvynol	2564
Apalutamide	2564
Stiripentol	2564
Clobazam	2564
Clotiazepam	2564
Meprobamate	2564
Talbutal	2564
Etomidate	2564
Nitrazepam	2564
Halothane	2564
Amiloride	41
Guanidine	1742
Fostamatinib	8396
Adenine	6733
Glutathione	9446
Yohimbine	3766
Butamben	3766
Caffeine	5591
Ornithine	384
Estramustine	4130
Coccidioides immitis spherule	3125
